year,home,away,home_score,away_score,model,p_home_win,p_draw,p_away_win,brier,log_loss,correct
2022,England,Iran,6,2,tournament,0.5272,0.2282,0.2446,0.33539,0.6401,1
2022,England,Iran,6,2,combined_default,0.4504,0.253,0.2967,0.45411,0.7977,1
2022,England,Iran,6,2,combined_optimized,0.4252,0.2613,0.3135,0.49704,0.85531,1
2022,United States,Wales,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,United States,Wales,1,1,elo,0.4195,0.2629,0.3176,0.82008,1.33584,0
2022,United States,Wales,1,1,form,0.481,0.2427,0.2763,0.88117,1.41584,0
2022,United States,Wales,1,1,tournament,0.3544,0.2831,0.3625,0.77087,1.26182,0
2022,United States,Wales,1,1,combined_default,0.4247,0.2609,0.3143,0.82547,1.34357,0
2022,United States,Wales,1,1,combined_optimized,0.4624,0.2487,0.2889,0.86179,1.39164,0
2022,Argentina,Saudi Arabia,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Argentina,Saudi Arabia,1,2,elo,0.7471,0.1572,0.0957,1.40058,2.3464,0
2022,Argentina,Saudi Arabia,1,2,form,0.8173,0.1294,0.0534,1.58071,2.93013,0
2022,Argentina,Saudi Arabia,1,2,tournament,0.817,0.1295,0.0535,1.58013,2.92778,0
2022,Argentina,Saudi Arabia,1,2,combined_default,0.7891,0.1405,0.0704,1.50672,2.65426,0
2022,Argentina,Saudi Arabia,1,2,combined_optimized,0.8172,0.1294,0.0534,1.58062,2.92978,0
2022,Mexico,Poland,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Mexico,Poland,0,0,elo,0.4517,0.2522,0.2961,0.85087,1.37748,0
2022,Mexico,Poland,0,0,form,0.433,0.2584,0.3086,0.83273,1.35332,0
2022,Mexico,Poland,0,0,tournament,0.4128,0.2652,0.322,0.81395,1.32715,0
2022,Mexico,Poland,0,0,combined_default,0.4354,0.2576,0.307,0.83493,1.35625,0
2022,Mexico,Poland,0,0,combined_optimized,0.43,0.2594,0.3106,0.82989,1.34943,0
2022,Denmark,Tunisia,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Denmark,Tunisia,0,0,elo,0.5586,0.2184,0.2229,0.97259,1.52123,0
2022,Denmark,Tunisia,0,0,form,0.5875,0.2095,0.203,1.01116,1.5629,0
2022,Denmark,Tunisia,0,0,tournament,0.6537,0.1887,0.1575,1.11032,1.66734,0
2022,Denmark,Tunisia,0,0,combined_default,0.5925,0.2079,0.1996,1.01831,1.5707,0
2022,Denmark,Tunisia,0,0,combined_optimized,0.5972,0.2065,0.1963,1.02488,1.57759,0
2022,France,Australia,4,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,France,Australia,4,1,elo,0.6086,0.203,0.1884,0.22984,0.49652,1
2022,France,Australia,4,1,form,0.5825,0.2111,0.2064,0.26146,0.54041,1
2022,France,Australia,4,1,tournament,0.7357,0.1613,0.103,0.10647,0.30692,1
2022,France,Australia,4,1,combined_default,0.6313,0.1954,0.1734,0.20419,0.46003,1
2022,France,Australia,4,1,combined_optimized,0.605,0.2037,0.1912,0.23406,0.50246,1
2022,Germany,Japan,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Germany,Japan,1,2,elo,0.4474,0.2536,0.299,0.75595,1.20741,0
2022,Germany,Japan,1,2,form,0.4545,0.2513,0.2942,0.76783,1.22342,0
2022,Germany,Japan,1,2,tournament,0.5632,0.217,0.2198,0.97304,1.51514,0
2022,Germany,Japan,1,2,combined_default,0.4788,0.2436,0.2775,0.81065,1.2819,0
2022,Germany,Japan,1,2,combined_optimized,0.4705,0.2462,0.2833,0.79569,1.26134,0
2022,Spain,Costa Rica,7,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Spain,Costa Rica,7,0,elo,0.527,0.2283,0.2448,0.3358,0.64064,1
2022,Spain,Costa Rica,7,0,form,0.564,0.2168,0.2192,0.28509,0.57263,1
2022,Spain,Costa Rica,7,0,tournament,0.6168,0.2004,0.1828,0.22047,0.48329,1
2022,Spain,Costa Rica,7,0,combined_default,0.5624,0.2173,0.2203,0.28727,0.57557,1
2022,Spain,Costa Rica,7,0,combined_optimized,0.5718,0.2144,0.2138,0.27504,0.55898,1
2022,Morocco,Croatia,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Morocco,Croatia,0,0,elo,0.2883,0.2484,0.4632,0.86256,1.39255,0
2022,Morocco,Croatia,0,0,form,0.3116,0.2599,0.4285,0.82852,1.34755,0
2022,Morocco,Croatia,0,0,tournament,0.2011,0.2087,0.5903,1.01505,1.56704,0
2022,Morocco,Croatia,0,0,combined_default,0.2747,0.2425,0.4829,0.88239,1.41676,0
2022,Morocco,Croatia,0,0,combined_optimized,0.2953,0.2523,0.4523,0.85081,1.37697,0
2022,Belgium,Canada,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Belgium,Canada,1,0,elo,0.5658,0.2162,0.218,0.28275,0.56945,1
2022,Belgium,Canada,1,0,form,0.56,0.218,0.222,0.29043,0.57985,1
2022,Belgium,Canada,1,0,tournament,0.7321,0.1626,0.1053,0.10927,0.3118,1
2022,Belgium,Canada,1,0,combined_default,0.6054,0.2034,0.1912,0.23369,0.50193,1
2022,Belgium,Canada,1,0,combined_optimized,0.5853,0.2099,0.2048,0.25797,0.53563,1
2022,Switzerland,Cameroon,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Switzerland,Cameroon,1,0,elo,0.6054,0.204,0.1906,0.23362,0.50181,1
2022,Switzerland,Cameroon,1,0,form,0.5688,0.2153,0.2159,0.27893,0.56427,1
2022,Switzerland,Cameroon,1,0,tournament,0.6513,0.1895,0.1592,0.18283,0.42876,1
2022,Switzerland,Cameroon,1,0,combined_default,0.6041,0.2043,0.1916,0.23522,0.50406,1
2022,Switzerland,Cameroon,1,0,combined_optimized,0.5809,0.2115,0.2076,0.26345,0.54314,1
2022,Brazil,Serbia,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Brazil,Serbia,2,0,elo,0.7256,0.1649,0.1095,0.11448,0.32077,1
2022,Brazil,Serbia,2,0,form,0.7445,0.1581,0.0973,0.09975,0.295,1
2022,Brazil,Serbia,2,0,tournament,0.8081,0.1333,0.0586,0.05803,0.21308,1
2022,Brazil,Serbia,2,0,combined_default,0.7528,0.1546,0.0925,0.09355,0.28389,1
2022,Brazil,Serbia,2,0,combined_optimized,0.7539,0.1545,0.0916,0.09284,0.28252,1
2022,Uruguay,South Korea,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Uruguay,South Korea,0,0,elo,0.4604,0.2494,0.2903,0.85962,1.3888,0
2022,Uruguay,South Korea,0,0,form,0.4173,0.2637,0.319,0.81804,1.33296,0
2022,Uruguay,South Korea,0,0,tournament,0.5645,0.2166,0.2189,0.98018,1.52952,0
2022,Uruguay,South Korea,0,0,combined_default,0.4713,0.2462,0.2825,0.87014,1.4016,0
2022,Uruguay,South Korea,0,0,combined_optimized,0.4389,0.2568,0.3043,0.83764,1.35956,0
2022,Portugal,Ghana,3,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Portugal,Ghana,3,2,elo,0.6884,0.1775,0.1341,0.14661,0.37343,1
2022,Portugal,Ghana,3,2,form,0.7432,0.1586,0.0982,0.10075,0.2968,1
2022,Portugal,Ghana,3,2,tournament,0.7167,0.168,0.1154,0.12181,0.33316,1
2022,Portugal,Ghana,3,2,combined_default,0.7146,0.1685,0.1169,0.12349,0.33599,1
2022,Portugal,Ghana,3,2,combined_optimized,0.7393,0.16,0.1007,0.10371,0.30206,1
2022,Qatar,Senegal,1,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Qatar,Senegal,1,3,elo,0.4124,0.2653,0.3222,0.6999,1.13252,0
2022,Qatar,Senegal,1,3,form,0.3701,0.2803,0.3496,0.63856,1.05098,0
2022,Qatar,Senegal,1,3,tournament,0.3817,0.2761,0.3422,0.65464,1.07238,0
2022,Qatar,Senegal,1,3,combined_default,0.3899,0.2733,0.3368,0.66656,1.08828,0
2022,Qatar,Senegal,1,3,combined_optimized,0.3718,0.2797,0.3485,0.6409,1.0541,0
2022,Netherlands,Ecuador,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Netherlands,Ecuador,1,1,elo,0.5041,0.2354,0.2605,0.9066,1.44646,0
2022,Netherlands,Ecuador,1,1,form,0.6076,0.2033,0.1891,1.03966,1.59313,0
2022,Netherlands,Ecuador,1,1,tournament,0.5802,0.2118,0.208,1.00126,1.55229,0
2022,Netherlands,Ecuador,1,1,combined_default,0.5594,0.2183,0.2224,0.97347,1.5221,0
2022,Netherlands,Ecuador,1,1,combined_optimized,0.6035,0.2045,0.1919,1.03386,1.58701,0
2022,Wales,Iran,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Wales,Iran,0,2,elo,0.2997,0.254,0.4463,0.46097,0.80682,1
2022,Wales,Iran,0,2,form,0.218,0.2162,0.5657,0.28289,0.56965,1
2022,Wales,Iran,0,2,tournament,0.3397,0.2747,0.3855,0.56844,0.95309,1
2022,Wales,Iran,0,2,combined_default,0.2811,0.246,0.4729,0.41737,0.74887,1
2022,Wales,Iran,0,2,combined_optimized,0.2359,0.2249,0.5392,0.31853,0.61763,1
2022,England,United States,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,England,United States,0,0,elo,0.4665,0.2474,0.2861,0.86586,1.39674,0
2022,England,United States,0,0,form,0.4962,0.2379,0.2659,0.89772,1.43591,0
2022,England,United States,0,0,tournament,0.5584,0.2185,0.2231,0.97224,1.52085,0
2022,England,United States,0,0,combined_default,0.4998,0.2369,0.2633,0.90156,1.4403,0
2022,England,United States,0,0,combined_optimized,0.5054,0.235,0.2596,0.90792,1.44796,0
2022,Poland,Saudi Arabia,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Poland,Saudi Arabia,2,0,elo,0.4021,0.2689,0.329,0.53796,0.91095,1
2022,Poland,Saudi Arabia,2,0,form,0.4479,0.2534,0.2987,0.45827,0.80321,1
2022,Poland,Saudi Arabia,2,0,tournament,0.5099,0.2336,0.2565,0.36049,0.67345,1
2022,Poland,Saudi Arabia,2,0,combined_default,0.4451,0.2547,0.3002,0.4629,0.80945,1
2022,Poland,Saudi Arabia,2,0,combined_optimized,0.457,0.2505,0.2925,0.44313,0.78304,1
2022,Argentina,Mexico,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Argentina,Mexico,2,0,elo,0.6552,0.1883,0.1565,0.17883,0.4228,1
2022,Argentina,Mexico,2,0,form,0.7381,0.1604,0.1015,0.10463,0.30367,1
2022,Argentina,Mexico,2,0,tournament,0.7115,0.1697,0.1188,0.12615,0.34038,1
2022,Argentina,Mexico,2,0,combined_default,0.6983,0.1739,0.1278,0.1376,0.35912,1
2022,Argentina,Mexico,2,0,combined_optimized,0.7342,0.1618,0.104,0.10765,0.30899,1
2022,Tunisia,Australia,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Tunisia,Australia,0,1,elo,0.3371,0.2733,0.3896,0.56098,0.94272,1
2022,Tunisia,Australia,0,1,form,0.3233,0.2659,0.4108,0.52236,0.88962,1
2022,Tunisia,Australia,0,1,tournament,0.3524,0.282,0.3656,0.60619,1.00624,1
2022,Tunisia,Australia,0,1,combined_default,0.3361,0.2729,0.391,0.5583,0.93903,1
2022,Tunisia,Australia,0,1,combined_optimized,0.3276,0.2683,0.4042,0.5343,0.90595,1
2022,France,Denmark,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,France,Denmark,2,1,elo,0.4464,0.2539,0.2996,0.46072,0.8065,1
2022,France,Denmark,2,1,form,0.4052,0.2678,0.327,0.53246,0.90342,1
2022,France,Denmark,2,1,tournament,0.4865,0.241,0.2725,0.39599,0.72047,1
2022,France,Denmark,2,1,combined_default,0.442,0.2556,0.3024,0.46813,0.81642,1
2022,France,Denmark,2,1,combined_optimized,0.4171,0.2639,0.319,0.5111,0.87432,1
2022,Japan,Costa Rica,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Japan,Costa Rica,0,1,elo,0.3651,0.2822,0.3527,0.63185,1.04202,0
2022,Japan,Costa Rica,0,1,form,0.3887,0.2736,0.3377,0.66468,1.08573,0
2022,Japan,Costa Rica,0,1,tournament,0.3797,0.2768,0.3435,0.65183,1.06865,0
2022,Japan,Costa Rica,0,1,combined_default,0.377,0.2778,0.3451,0.64817,1.06379,0
2022,Japan,Costa Rica,0,1,combined_optimized,0.3874,0.2741,0.3385,0.66277,1.0832,0
2022,Spain,Germany,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Spain,Germany,1,1,elo,0.4309,0.2591,0.31,0.83072,1.35057,0
2022,Spain,Germany,1,1,form,0.4399,0.2561,0.304,0.83934,1.36224,0
2022,Spain,Germany,1,1,tournament,0.3963,0.2709,0.3328,0.79931,1.30585,0
2022,Spain,Germany,1,1,combined_default,0.4254,0.261,0.3136,0.82542,1.34323,0
2022,Spain,Germany,1,1,combined_optimized,0.4335,0.2583,0.3082,0.83308,1.35374,0
2022,Belgium,Morocco,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Belgium,Morocco,0,2,elo,0.6291,0.1966,0.1744,1.11601,1.74656,0
2022,Belgium,Morocco,0,2,form,0.5895,0.2089,0.2016,1.02856,1.60141,0
2022,Belgium,Morocco,0,2,tournament,0.7168,0.1679,0.1153,1.32476,2.16042,0
2022,Belgium,Morocco,0,2,combined_default,0.6372,0.1937,0.1691,1.13383,1.77707,0
2022,Belgium,Morocco,0,2,combined_optimized,0.6082,0.2029,0.1889,1.06895,1.66647,0
2022,Croatia,Canada,4,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Croatia,Canada,4,1,elo,0.3897,0.2733,0.337,0.56074,0.94239,1
2022,Croatia,Canada,4,1,form,0.3955,0.2712,0.3333,0.55009,0.92765,1
2022,Croatia,Canada,4,1,tournament,0.6116,0.202,0.1864,0.22639,0.49166,1
2022,Croatia,Canada,4,1,combined_default,0.4472,0.2547,0.2981,0.45932,0.80475,1
2022,Croatia,Canada,4,1,combined_optimized,0.4273,0.261,0.3117,0.49331,0.85034,1
2022,Cameroon,Serbia,3,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Cameroon,Serbia,3,3,elo,0.2245,0.2192,0.5563,0.96958,1.51793,0
2022,Cameroon,Serbia,3,3,form,0.2038,0.2099,0.5863,1.00964,1.56126,0
2022,Cameroon,Serbia,3,3,tournament,0.2149,0.2148,0.5703,0.98787,1.53786,0
2022,Cameroon,Serbia,3,3,combined_default,0.2149,0.2148,0.5703,0.98791,1.5379,0
2022,Cameroon,Serbia,3,3,combined_optimized,0.2054,0.2106,0.584,1.00638,1.55779,0
2022,Brazil,Switzerland,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Brazil,Switzerland,1,0,elo,0.6894,0.1772,0.1334,0.14566,0.37193,1
2022,Brazil,Switzerland,1,0,form,0.7554,0.1541,0.0904,0.09174,0.28046,1
2022,Brazil,Switzerland,1,0,tournament,0.7635,0.1511,0.0854,0.08605,0.26982,1
2022,Brazil,Switzerland,1,0,combined_default,0.731,0.1626,0.1064,0.11009,0.31328,1
2022,Brazil,Switzerland,1,0,combined_optimized,0.7566,0.1537,0.0897,0.09089,0.27888,1
2022,South Korea,Ghana,2,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,South Korea,Ghana,2,3,elo,0.5852,0.2102,0.2046,1.01937,1.58684,0
2022,South Korea,Ghana,2,3,form,0.6652,0.1851,0.1497,1.19976,1.89904,0
2022,South Korea,Ghana,2,3,tournament,0.5332,0.2263,0.2405,0.91238,1.42509,0
2022,South Korea,Ghana,2,3,combined_default,0.6002,0.2054,0.1943,1.05153,1.6381,0
2022,South Korea,Ghana,2,3,combined_optimized,0.6458,0.1911,0.1631,1.15406,1.81361,0
2022,Portugal,Uruguay,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Portugal,Uruguay,2,0,elo,0.3848,0.275,0.3402,0.56982,0.95502,1
2022,Portugal,Uruguay,2,0,form,0.4163,0.264,0.3197,0.51253,0.87625,1
2022,Portugal,Uruguay,2,0,tournament,0.3758,0.2782,0.3459,0.58669,0.97865,1
2022,Portugal,Uruguay,2,0,combined_default,0.3936,0.272,0.3344,0.55354,0.93243,1
2022,Portugal,Uruguay,2,0,combined_optimized,0.4104,0.2661,0.3235,0.52312,0.89067,1
2022,Ecuador,Senegal,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Ecuador,Senegal,1,2,elo,0.4378,0.2568,0.3054,0.73998,1.18598,0
2022,Ecuador,Senegal,1,2,form,0.3849,0.275,0.3401,0.65926,1.07853,0
2022,Ecuador,Senegal,1,2,tournament,0.4114,0.2657,0.3229,0.69836,1.13048,0
2022,Ecuador,Senegal,1,2,combined_default,0.4127,0.2654,0.3219,0.70052,1.13342,0
2022,Ecuador,Senegal,1,2,combined_optimized,0.3888,0.2736,0.3376,0.66487,1.086,0
2022,Qatar,Netherlands,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Qatar,Netherlands,0,2,elo,0.2438,0.2278,0.5284,0.33379,0.63797,1
2022,Qatar,Netherlands,0,2,form,0.1805,0.1994,0.6201,0.21669,0.47791,1
2022,Qatar,Netherlands,0,2,tournament,0.1902,0.2038,0.6061,0.23286,0.50075,1
2022,Qatar,Netherlands,0,2,combined_default,0.2083,0.2119,0.5799,0.26474,0.54491,1
2022,Qatar,Netherlands,0,2,combined_optimized,0.182,0.2,0.618,0.21903,0.48124,1
2022,Wales,England,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Wales,England,0,3,elo,0.2448,0.2283,0.527,0.33574,0.64057,1
2022,Wales,England,0,3,form,0.1876,0.2026,0.6097,0.22856,0.49471,1
2022,Wales,England,0,3,tournament,0.2263,0.22,0.5537,0.29878,0.59111,1
2022,Wales,England,0,3,combined_default,0.2202,0.2172,0.5626,0.28693,0.57512,1
2022,Wales,England,0,3,combined_optimized,0.1933,0.2052,0.6015,0.23827,0.50832,1
2022,Iran,United States,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Iran,United States,0,1,elo,0.384,0.2753,0.3407,0.65794,1.07678,0
2022,Iran,United States,0,1,form,0.4465,0.2539,0.2996,0.75436,1.20527,0
2022,Iran,United States,0,1,tournament,0.3906,0.273,0.3365,0.66736,1.08929,0
2022,Iran,United States,0,1,combined_default,0.4075,0.2672,0.3253,0.69277,1.12315,0
2022,Iran,United States,0,1,combined_optimized,0.4383,0.2567,0.305,0.74095,1.18735,0
2022,Poland,Argentina,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Poland,Argentina,0,2,elo,0.1128,0.1666,0.7205,0.1186,0.32776,1
2022,Poland,Argentina,0,2,form,0.0762,0.1455,0.7783,0.07613,0.25065,1
2022,Poland,Argentina,0,2,tournament,0.097,0.158,0.745,0.09938,0.29434,1
2022,Poland,Argentina,0,2,combined_default,0.0961,0.157,0.7469,0.09797,0.29186,1
2022,Poland,Argentina,0,2,combined_optimized,0.0793,0.1473,0.7734,0.07933,0.25696,1
2022,Saudi Arabia,Mexico,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Saudi Arabia,Mexico,1,2,elo,0.266,0.238,0.496,0.3814,0.70116,1
2022,Saudi Arabia,Mexico,1,2,form,0.2481,0.2298,0.5221,0.34277,0.64992,1
2022,Saudi Arabia,Mexico,1,2,tournament,0.2205,0.2174,0.5621,0.28766,0.57611,1
2022,Saudi Arabia,Mexico,1,2,combined_default,0.2484,0.23,0.5217,0.34339,0.65075,1
2022,Saudi Arabia,Mexico,1,2,combined_optimized,0.2441,0.228,0.528,0.33434,0.63871,1
2022,Australia,Denmark,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Australia,Denmark,1,0,elo,0.2437,0.2278,0.5285,0.90315,1.41172,0
2022,Australia,Denmark,1,0,form,0.2366,0.2246,0.5388,0.92351,1.44133,0
2022,Australia,Denmark,1,0,tournament,0.1618,0.1908,0.6474,1.1581,1.82131,0
2022,Australia,Denmark,1,0,combined_default,0.2208,0.2174,0.5618,0.97014,1.51069,0
2022,Australia,Denmark,1,0,combined_optimized,0.2256,0.2196,0.5548,0.95569,1.48894,0
2022,Tunisia,France,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Tunisia,France,1,0,elo,0.1702,0.1946,0.6352,1.13002,1.77105,0
2022,Tunisia,France,1,0,form,0.1751,0.1969,0.628,1.11352,1.74224,0
2022,Tunisia,France,1,0,tournament,0.0999,0.1596,0.7405,1.38391,2.30331,0
2022,Tunisia,France,1,0,combined_default,0.1543,0.1867,0.659,1.18426,1.86861,0
2022,Tunisia,France,1,0,combined_optimized,0.1641,0.1914,0.6445,1.15082,1.80748,0
2022,Japan,Spain,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Japan,Spain,2,1,elo,0.2498,0.2305,0.5196,0.88593,1.387,0
2022,Japan,Spain,2,1,form,0.2393,0.2258,0.5349,0.91575,1.43,0
2022,Japan,Spain,2,1,tournament,0.1959,0.2063,0.5978,1.04653,1.63024,0
2022,Japan,Spain,2,1,combined_default,0.2327,0.2228,0.5445,0.93496,1.45818,0
2022,Japan,Spain,2,1,combined_optimized,0.2329,0.2229,0.5441,0.9342,1.45705,0
2022,Costa Rica,Germany,2,4,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Costa Rica,Germany,2,4,elo,0.2938,0.2511,0.4551,0.44629,0.78725,1
2022,Costa Rica,Germany,2,4,form,0.2731,0.2412,0.4857,0.39732,0.72224,1
2022,Costa Rica,Germany,2,4,tournament,0.2059,0.2108,0.5833,0.26051,0.53911,1
2022,Costa Rica,Germany,2,4,combined_default,0.2646,0.2376,0.4978,0.37861,0.69748,1
2022,Costa Rica,Germany,2,4,combined_optimized,0.2632,0.2368,0.5,0.37532,0.6931,1
2022,Croatia,Belgium,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Croatia,Belgium,0,0,elo,0.2387,0.2255,0.5359,0.94395,1.48945,0
2022,Croatia,Belgium,0,0,form,0.2466,0.2291,0.5243,0.92999,1.47362,0
2022,Croatia,Belgium,0,0,tournament,0.2471,0.2293,0.5235,0.9291,1.47261,0
2022,Croatia,Belgium,0,0,combined_default,0.2436,0.2277,0.5287,0.9353,1.47967,0
2022,Croatia,Belgium,0,0,combined_optimized,0.2467,0.2291,0.5242,0.92986,1.47347,0
2022,Canada,Morocco,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Canada,Morocco,1,2,elo,0.4308,0.2591,0.3101,0.72879,1.17101,0
2022,Canada,Morocco,1,2,form,0.3903,0.2731,0.3367,0.66686,1.08863,0
2022,Canada,Morocco,1,2,tournament,0.3419,0.2759,0.3822,0.57467,0.96178,1
2022,Canada,Morocco,1,2,combined_default,0.3944,0.2682,0.3374,0.6665,1.08646,0
2022,Canada,Morocco,1,2,combined_optimized,0.3831,0.2735,0.3434,0.65275,1.06894,0
2022,Serbia,Switzerland,2,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Serbia,Switzerland,2,3,elo,0.322,0.2652,0.4128,0.51882,0.88479,1
2022,Serbia,Switzerland,2,3,form,0.377,0.2778,0.3452,0.64813,1.06373,0
2022,Serbia,Switzerland,2,3,tournament,0.2945,0.2514,0.4541,0.44795,0.78945,1
2022,Serbia,Switzerland,2,3,combined_default,0.3344,0.2662,0.3995,0.54331,0.91766,1
2022,Serbia,Switzerland,2,3,combined_optimized,0.3649,0.2739,0.3612,0.61626,1.01835,0
2022,Cameroon,Brazil,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Cameroon,Brazil,1,0,elo,0.0502,0.1268,0.8231,1.59571,2.99257,0
2022,Cameroon,Brazil,1,0,form,0.0384,0.1164,0.8452,1.65251,3.25967,0
2022,Cameroon,Brazil,1,0,tournament,0.0239,0.1005,0.8756,1.72947,3.73302,0
2022,Cameroon,Brazil,1,0,combined_default,0.0395,0.1166,0.8439,1.64839,3.23186,0
2022,Cameroon,Brazil,1,0,combined_optimized,0.0363,0.1141,0.8496,1.66366,3.31673,0
2022,Ghana,Uruguay,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Ghana,Uruguay,0,2,elo,0.1474,0.1839,0.6687,0.16534,0.40247,1
2022,Ghana,Uruguay,0,2,form,0.1217,0.1712,0.7071,0.12992,0.34659,1
2022,Ghana,Uruguay,0,2,tournament,0.1233,0.172,0.7047,0.13199,0.34999,1
2022,Ghana,Uruguay,0,2,combined_default,0.1324,0.1765,0.6911,0.14408,0.36943,1
2022,Ghana,Uruguay,0,2,combined_optimized,0.1219,0.1713,0.7067,0.13022,0.34709,1
2022,South Korea,Portugal,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,South Korea,Portugal,2,1,elo,0.2718,0.2406,0.4876,0.82593,1.30274,0
2022,South Korea,Portugal,2,1,form,0.2795,0.2443,0.4762,0.80547,1.27458,0
2022,South Korea,Portugal,2,1,tournament,0.2074,0.2115,0.5811,1.01054,1.57297,0
2022,South Korea,Portugal,2,1,combined_default,0.2584,0.2346,0.507,0.86201,1.3532,0
2022,South Korea,Portugal,2,1,combined_optimized,0.2689,0.2395,0.4916,0.83347,1.31327,0
2022,Netherlands,United States,3,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Netherlands,United States,3,1,elo,0.5072,0.2344,0.2584,0.36457,0.67885,1
2022,Netherlands,United States,3,1,form,0.5727,0.2141,0.2132,0.27384,0.55734,1
2022,Netherlands,United States,3,1,tournament,0.6265,0.1974,0.1761,0.20946,0.46758,1
2022,Netherlands,United States,3,1,combined_default,0.56,0.218,0.222,0.29046,0.57988,1
2022,Netherlands,United States,3,1,combined_optimized,0.5806,0.2116,0.2077,0.2638,0.54362,1
2022,Argentina,Australia,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Argentina,Australia,2,1,elo,0.7302,0.1632,0.1065,0.11076,0.31437,1
2022,Argentina,Australia,2,1,form,0.7597,0.1526,0.0878,0.08875,0.27489,1
2022,Argentina,Australia,2,1,tournament,0.8028,0.1355,0.0616,0.06105,0.21963,1
2022,Argentina,Australia,2,1,combined_default,0.7587,0.1526,0.0887,0.08939,0.27617,1
2022,Argentina,Australia,2,1,combined_optimized,0.766,0.1501,0.0839,0.08432,0.26657,1
2022,France,Poland,3,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,France,Poland,3,1,elo,0.5951,0.2072,0.1978,0.246,0.51908,1
2022,France,Poland,3,1,form,0.6142,0.2012,0.1846,0.22338,0.48741,1
2022,France,Poland,3,1,tournament,0.6562,0.188,0.1558,0.1778,0.42127,1
2022,France,Poland,3,1,combined_default,0.6171,0.2003,0.1827,0.22012,0.4828,1
2022,France,Poland,3,1,combined_optimized,0.6204,0.1993,0.1803,0.21633,0.4774,1
2022,England,Senegal,3,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,England,Senegal,3,0,elo,0.5412,0.2238,0.235,0.31581,0.61397,1
